ADMN,AccountingTransferHeader,EVENTS,OR
ADMN,ARInvoice,NOTREADYINVOICES,OR
ADMN,Customs.CustomsDocument,NEW,OR
ADMN,ARInvoice,MARKEDASBLOCKEDFORTRANSFER,OR
ADMN,Vendor,VENDORS,OR
ADMN,General,QUOTETMPLATES,OR
ADMN,Customer,ACCOUNTING_2,OR
ADMN,Customer,COMMITMENT,OR
ADMN,Customer,POTENTIAL,OR
ADMN,Customer,DOCSIN,OR
ADMN,Customer,DOCSOUT,OR
ADMN,Customer,MYCUSTOMRERSASACCMNGR,OR
ADMN,General,SOCIALGENERAL,OR
ADMN,Customs.CustomsDocument,UPDATE,OR
ADMN,Report,STATISTICSBYAIRLINE,OR
ADMN,Report,STATISTICSBYSHIPPINGLINES,OR
ADMN,Report,PROFITBYSHIPMENTSTATISTICS,OR
ADMN,APInvoice,DOCSOUT,OR
ADMN,APInvoice,DOCSIN,OR
ADMN,APInvoice,APPAYMENTS,OR
ADMN,QuoteTemplate,GENERAL,OR
ADMN,APInvoice,EVENTS,OR
ADMN,APInvoice,READ,OR
ADMN,APInvoice,CANCELAPPROVAL,OR
ADMN,APInvoice,VOID,OR
ADMN,APInvoice,APPROVE,OR
ADMN,APPayment,NEW,OR
ADMN,Report,APINVOICEINCLUDEVAT,OR
ADMN,Report,OCEANSHIPMENTREPORT,OR
ADMN,Report,STATEMENTBYINVOICEDATE,OR
ADMN,Report,STAGECHANGINGREPORT,OR
ADMN,Activity,Activity.Q.AllActivities,OR
ADMN,Opportunity,Opportunity.Q.AllOpportunities,OR
ADMN,Opportunity,Opportunity.OpenByStage,OR
ADMN,OpportunityStage,NEW,OR
ADMN,Customs.CustomsDocumentPointer,GENERAL,OR
ADMN,OpportunityStage,READ,OR
ADMN,OpportunityStage,UPDATE,OR
ADMN,Customer,CUSTOMERSALESMANBYPRODUCT,OR
ADMN,Customer,CUSTOMERACCOUNTMANAGERBYPRODUCT,OR
ADMN,Customer,CUSTOMERFORWARDERBYPRODUCT,OR
ADMN,Customer,CUSTOMERMEDIATORBYPRODUCT,OR
ADMN,Customer,CUSTOMERCUSTOMSAGENTBYPRODUCT,OR
ADMN,Customer,ACTIVATE,OR
