DXML File,LXML File,Element Type,DXML Element Name,LXML Element Name,Attribute Type,DXML Attribute Value,LXML Attribute Value
SupplierInvoiceModification.dxml,SupplierInvoiceModification.lxml,Relation,CurrencyTypeCode,CurrencyTypeCode,Referenced Table Schema,Customs,
Tapag.dxml,Tapag.lxml,Table,Tapags,Tapags,DBType,Main,
Tapag.dxml,Tapag.lxml,Table,Tapags,Tapags,Schema,Customs,
Tapag.dxml,Tapag.lxml,Column,FollowDate,FollowDate,Type,datetime,date
Tapag.dxml,Tapag.lxml,Column,ValidityDate,ValidityDate,Type,datetime,date
Tapag.dxml,Tapag.lxml,Relation,TapagTypeCode,TapagTypeCode,Referenced Table Schema,Customs,
Tapag.dxml,Tapag.lxml,Relation,ImporterId,ImporterId,Referenced Table Schema,Customs,
Tapag.dxml,Tapag.lxml,Relation,ProfessionUnitTypeCode,ProfessionUnitTypeCode,Referenced Table Schema,Customs,
Tapag.dxml,Tapag.lxml,Relation,SpecializationTypeCode,SpecializationTypeCode,Referenced Table Schema,Customs,
TapagConnectionTable.dxml,TapagConnectionTable.lxml,Table,TapagConnectionTables,TapagConnectionTables,DBType,Main,
TapagConnectionTable.dxml,TapagConnectionTable.lxml,Table,TapagConnectionTables,TapagConnectionTables,Schema,Customs,
TapagConnectionTable.dxml,TapagConnectionTable.lxml,Relation,TapagId,TapagId,Referenced Table Schema,Customs,
TapagType.dxml,TapagType.lxml,Table,TapagTypes,TapagTypes,DBType,Main,
TapagType.dxml,TapagType.lxml,Table,TapagTypes,TapagTypes,Schema,Customs,
TermsOfSaleType.dxml,TermsOfSaleType.lxml,Table,TermsOfSaleTypes,TermsOfSaleTypes,DBType,Main,
TermsOfSaleType.dxml,TermsOfSaleType.lxml,Table,TermsOfSaleTypes,TermsOfSaleTypes,Schema,Customs,
TPGFileType.dxml,TPGFileType.lxml,Table,TPGFileTypes,TPGFileTypes,DBType,Main,
TPGFileType.dxml,TPGFileType.lxml,Table,TPGFileTypes,TPGFileTypes,Schema,Customs,
TradeAgreement.dxml,TradeAgreement.lxml,Table,TradeAgreements,TradeAgreements,DBType,Main,
TradeAgreement.dxml,TradeAgreement.lxml,Table,TradeAgreements,TradeAgreements,Schema,Customs,
TradeLevyExamptType.dxml,TradeLevyExamptType.lxml,Table,TradeLevyExamptTypes,TradeLevyExamptTypes,DBType,Main,
TradeLevyExamptType.dxml,TradeLevyExamptType.lxml,Table,TradeLevyExamptTypes,TradeLevyExamptTypes,Schema,Customs,
TransferCargoMethodType.dxml,TransferCargoMethodType.lxml,Table,TransferCargoMethodTypes,TransferCargoMethodTypes,DBType,Main,
TransferCargoMethodType.dxml,TransferCargoMethodType.lxml,Table,TransferCargoMethodTypes,TransferCargoMethodTypes,Schema,Customs,
TreatmentWay.dxml,TreatmentWay.lxml,Table,TreatmentWays,TreatmentWays,DBType,Main,
TreatmentWay.dxml,TreatmentWay.lxml,Table,TreatmentWays,TreatmentWays,Schema,Customs,
UIMessage.dxml,UIMessage.lxml,Table,UIMessages,UIMessages,DBType,Main,
UIMessage.dxml,UIMessage.lxml,Table,UIMessages,UIMessages,Schema,Customs,
UIMessageAdditional.dxml,UIMessageAdditional.lxml,Table,UIMessageAdditionals,UIMessageAdditionals,DBType,Main,
UIMessageAdditional.dxml,UIMessageAdditional.lxml,Table,UIMessageAdditionals,UIMessageAdditionals,Schema,Customs,
UIMessageAdditional.dxml,UIMessageAdditional.lxml,Relation,Code,Code,Referenced Table Schema,Customs,
UnloadingSiteType.dxml,UnloadingSiteType.lxml,Table,UnloadingSiteType,UnloadingSiteType,DBType,Main,
UnloadingSiteType.dxml,UnloadingSiteType.lxml,Table,UnloadingSiteType,UnloadingSiteType,Schema,Customs,
UpdateCode.dxml,UpdateCode.lxml,Table,UpdateCodes,UpdateCodes,DBType,Main,
UpdateCode.dxml,UpdateCode.lxml,Table,UpdateCodes,UpdateCodes,Schema,Customs,
ValidCustomsItem.dxml,ValidCustomsItem.lxml,Table,ValidCustomsItems,ValidCustomsItems,DBType,Main,
ValidCustomsItem.dxml,ValidCustomsItem.lxml,Table,ValidCustomsItems,ValidCustomsItems,Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Table,Vehicles,Vehicles,DBType,Main,
Vehicle.dxml,Vehicle.lxml,Table,Vehicles,Vehicles,Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,VehiclePoolTypeCode,VehiclePoolTypeCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,VehiclePriceListTypeCode,VehiclePriceListTypeCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,VehicleManufacturerCode,VehicleManufacturerCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,ConverterTypeCode,ConverterTypeCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,VehicleTecnologyTypeCode,VehicleTecnologyTypeCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,FuelTypeCode,FuelTypeCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,ManufactureCountryCode,ManufactureCountryCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,VehicleTypeCode,VehicleTypeCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,ImporterIdentityId,ImporterIdentityId,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,StatusCode,StatusCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,ImporterPassCountryCode,ImporterPassCountryCode,Referenced Table Schema,Customs,
Vehicle.dxml,Vehicle.lxml,Relation,ImporterPassportTypeCode,ImporterPassportTypeCode,Referenced Table Schema,Customs,
VehicleManufacturer.dxml,VehicleManufacturer.lxml,Table,VehicleManufacturers,VehicleManufacturers,DBType,Main,
VehicleManufacturer.dxml,VehicleManufacturer.lxml,Table,VehicleManufacturers,VehicleManufacturers,Schema,Customs,
VehicleOwner.dxml,VehicleOwner.lxml,Table,VehicleOwners,VehicleOwners,DBType,Main,
VehicleOwner.dxml,VehicleOwner.lxml,Table,VehicleOwners,VehicleOwners,Schema,Customs,
VehicleOwner.dxml,VehicleOwner.lxml,Relation,VehicleId,VehicleId,Referenced Table Schema,Customs,
VehicleOwner.dxml,VehicleOwner.lxml,Relation,PassCountryCode,PassCountryCode,Referenced Table Schema,Customs,
VehicleOwner.dxml,VehicleOwner.lxml,Relation,ImporterPassportTypeCode,ImporterPassportTypeCode,Referenced Table Schema,Customs,
VehiclePoolType.dxml,VehiclePoolType.lxml,Table,VehiclePoolTypes,VehiclePoolTypes,DBType,Main,
VehiclePoolType.dxml,VehiclePoolType.lxml,Table,VehiclePoolTypes,VehiclePoolTypes,Schema,Customs,
VehiclePriceListType.dxml,VehiclePriceListType.lxml,Table,VehiclePriceListType,VehiclePriceListType,DBType,Main,
VehiclePriceListType.dxml,VehiclePriceListType.lxml,Table,VehiclePriceListType,VehiclePriceListType,Schema,Customs,
VehicleReductionType.dxml,VehicleReductionType.lxml,Table,VehicleReductionTypes,VehicleReductionTypes,DBType,Main,
VehicleReductionType.dxml,VehicleReductionType.lxml,Table,VehicleReductionTypes,VehicleReductionTypes,Schema,Customs,
VehicleSafeAccessoryInstlType.dxml,VehicleSafeAccessoryInstlType.lxml,Table,VehicleSafeAccessoryInstlTypes,VehicleSafeAccessoryInstlTypes,DBType,Main,
VehicleSafeAccessoryInstlType.dxml,VehicleSafeAccessoryInstlType.lxml,Table,VehicleSafeAccessoryInstlTypes,VehicleSafeAccessoryInstlTypes,Schema,Customs,
VehicleSafetyAccessory.dxml,VehicleSafetyAccessory.lxml,Table,VehicleSafetyAccessories,VehicleSafetyAccessories,DBType,Main,
VehicleSafetyAccessory.dxml,VehicleSafetyAccessory.lxml,Table,VehicleSafetyAccessories,VehicleSafetyAccessories,Schema,Customs,
VehicleSafetyAccessory.dxml,VehicleSafetyAccessory.lxml,Relation,VehicleId,VehicleId,Referenced Table Schema,Customs,
VehicleSafetyAccessory.dxml,VehicleSafetyAccessory.lxml,Relation,VehicleSafetyAccessoryCode,VehicleSafetyAccessoryCode,Referenced Table Schema,Customs,
VehicleSafetyAccessory.dxml,VehicleSafetyAccessory.lxml,Relation,VehicleSafAccessoryInstlTypCod,VehicleSafAccessoryInstlTypCod,Referenced Table Schema,Customs,
VehicleSafetyAccessoryType.dxml,VehicleSafetyAccessoryType.lxml,Table,VehicleSafetyAccessoryTypes,VehicleSafetyAccessoryTypes,DBType,Main,
VehicleSafetyAccessoryType.dxml,VehicleSafetyAccessoryType.lxml,Table,VehicleSafetyAccessoryTypes,VehicleSafetyAccessoryTypes,Schema,Customs,
VehicleStatus.dxml,VehicleStatus.lxml,Table,VehicleStatuses,VehicleStatuses,DBType,Main,
VehicleStatus.dxml,VehicleStatus.lxml,Table,VehicleStatuses,VehicleStatuses,Schema,Customs,
VehicleTecnologyType.dxml,VehicleTecnologyType.lxml,Table,VehicleTecnologyTypes,VehicleTecnologyTypes,DBType,Main,
VehicleTecnologyType.dxml,VehicleTecnologyType.lxml,Table,VehicleTecnologyTypes,VehicleTecnologyTypes,Schema,Customs,
VehicleType.dxml,VehicleType.lxml,Table,VehicleTypes,VehicleTypes,DBType,Main,
VehicleType.dxml,VehicleType.lxml,Table,VehicleTypes,VehicleTypes,Schema,Customs,
VendorCommission.dxml,VendorCommission.lxml,Table,VendorCommissions,VendorCommissions,DBType,Main,
VendorCommission.dxml,VendorCommission.lxml,Table,VendorCommissions,VendorCommissions,Schema,Customs,
VendorCommission.dxml,VendorCommission.lxml,Relation,VendorId,VendorId,Referenced Table Schema,Customs,
VendorCommission.dxml,VendorCommission.lxml,Relation,ModificationsTypeCode,ModificationsTypeCode,Referenced Table Schema,Customs,
VendorCommunication.dxml,VendorCommunication.lxml,Table,VendorCommunications,VendorCommunications,DBType,Main,
VendorCommunication.dxml,VendorCommunication.lxml,Table,VendorCommunications,VendorCommunications,Schema,Customs,
VendorCommunication.dxml,VendorCommunication.lxml,Relation,VendorId,VendorId,Referenced Table Schema,Customs,
VendorCommunication.dxml,VendorCommunication.lxml,Relation,CommunicationTypeCode,CommunicationTypeCode,Referenced Table Schema,Customs,
VendorStatus.dxml,VendorStatus.lxml,Table,VendorStatuses,VendorStatuses,DBType,Main,
VendorStatus.dxml,VendorStatus.lxml,Table,VendorStatuses,VendorStatuses,Schema,Customs,
VendorTransactionType.dxml,VendorTransactionType.lxml,Table,VendorTransactionTypes,VendorTransactionTypes,DBType,Main,
VendorTransactionType.dxml,VendorTransactionType.lxml,Table,VendorTransactionTypes,VendorTransactionTypes,Schema,Customs,
VendorType.dxml,VendorType.lxml,Table,VendorTypes,VendorTypes,DBType,Main,
VendorType.dxml,VendorType.lxml,Table,VendorTypes,VendorTypes,Schema,Customs,
