Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs


LXML File: DebtNotificationType.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs


LXML File: DecCargoSplitCargoIdentifier.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs


LXML File: DecCargoSplitCon.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs


LXML File: DecCargoSplitConsItem.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs
field[FieldName='"GrossMassMeasure"'],NumberOfDigits,0,18


LXML File: DecCargoSplitConsPackDet.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs
field[FieldName='"PackageLine"'],MaxLength,4,0
field[FieldName='"GrossMassMeasure"'],NumberOfDigits,0,18
field[FieldName='"PackageTypeCode"'],MaxLength,2,4


LXML File: DecDangersContacts.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs
field[FieldName='"CompanyCommTypeCode"'],MaxLength,3,2
field[FieldName='"ContactCommTypeCode"'],MaxLength,3,2


LXML File: DecisionType.lxml
Element,Attribute,Old Value,New Value
entity,DxmlDatabaseTypeCode,NULL,Main
entity,DxmlDatabaseSchemaCode,NULL,Customs


LXML File: Declaration.lxml
Element,Attribute,Old Value,New Value
field[FieldName='"StorageSiteCode"'],MaxLength,17,20
field[FieldName='"PlatformFee"'],NumberOfDigits,0,18
field[FieldName='"PlatformFee"'],DigitsAfterPoint,3,2
field[FieldName='"AcceptanceStatusCode"'],MaxLength,1,3
